
# TYPE process_cpu_time_seconds_total counter
# UNIT process_cpu_time_seconds_total seconds
# HELP process_cpu_time_seconds_total Total CPU seconds broken down by different states.
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="Microsoft.Data.SqlClient.SqlException",http_request_method="POST",http_response_status_code="500",http_route="api/v2/topics/{topicSamoId}/tasks",network_protocol_version="1.0",url_scheme="http",le="+Inf"} 1 1786132820020
http_server_request_duration_seconds_sum{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="Microsoft.Data.SqlClient.SqlException",http_request_method="POST",http_response_status_code="500",http_route="api/v2/topics/{topicSamoId}/tasks",network_protocol_version="1.0",url_scheme="http"} 0.0070089 1786132820020
http_server_request_duration_seconds_count{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="Microsoft.Data.SqlClient.SqlException",http_request_method="POST",http_response_status_code="500",http_route="api/v2/topics/{topicSamoId}/tasks",network_protocol_version="1.0",url_scheme="http"} 1 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.005"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.01"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.025"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.05"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.075"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.1"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.25"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="0.75"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="1"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="2.5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="7.5"} 1 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="10"} 1 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http",le="+Inf"} 1 1786132820020
http_server_request_duration_seconds_sum{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http"} 6.9844011 1786132820020
http_server_request_duration_seconds_count{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/users",network_protocol_version="1.0",url_scheme="http"} 1 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.005"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.01"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.025"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.05"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.075"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.1"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.25"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="0.75"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="1"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="2.5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="7.5"} 1 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="10"} 1 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http",le="+Inf"} 1 1786132820020
http_server_request_duration_seconds_sum{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http"} 6.9848079 1786132820020
http_server_request_duration_seconds_count{otel_scope_name="Microsoft.AspNetCore.Hosting",http_request_method="GET",http_response_status_code="499",http_route="api/v2/states",network_protocol_version="1.0",url_scheme="http"} 1 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.005"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.01"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.025"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.05"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.075"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.1"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.25"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="0.75"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="1"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="2.5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="7.5"} 0 1786132820020
http_server_request_duration_seconds_bucket{otel_scope_name="Microsoft.AspNetCore.Hosting",error_type="System.InvalidOperationException",http_request_method="GET",http_response_status_code="500",http_route="api/v2/events",network_protocol_version="1.0",url_scheme="http",le="10"} 0 1786132820020
